frame,x1,y1,x2,y2,box_prob,emotion0,emotion1,emotion2,emotion3,emotion4,emotion5,emotion6,emotion7,emotion8,valence,arousal
229,726,237,807,346,0.999964,0.02252239374515131,0.0011322756829454778,0.8866412095180783,0.015778066682268787,0.010354567379426255,0.044246420521792146,0.0,0.0,0.01932506647033772,860,541
229,470,258,546,357,0.99998796,0.5629596302905555,0.02909414567741495,0.3291780760981243,0.004961591845953191,0.02209240272205928,0.0014542411569065244,0.0,0.0,0.05025991220898632,774,524
230,727,242,807,345,0.999992,0.021224041222144423,0.0017920690757668404,0.8752759209011431,0.017980647206216966,0.013676433995871453,0.04888391223298082,0.0,0.0,0.021166975365876306,849,531
230,474,260,548,357,0.99998033,0.510106272060074,0.03161367817518437,0.373948326531122,0.004056049088702085,0.02186723570929506,0.001501110924641466,0.0,0.0,0.05690732751098103,777,523
231,726,242,805,344,0.99996734,0.03410703777800971,0.0023932420341398353,0.8451766592123978,0.028504182396565665,0.019878179353279082,0.042654925206990824,0.0,0.0,0.02728577401861704,829,517
231,473,258,548,357,0.99995744,0.5355324769492456,0.033543117496671805,0.3386086240883144,0.004351553526906132,0.016088044343915968,0.0014679582157696564,0.0,0.0,0.07040822537917653,774,525
232,726,239,806,346,0.99996936,0.03259645166892081,0.0014298157203201526,0.821610783296811,0.02942464438060958,0.01651476393009417,0.05900651837016376,0.0,0.0,0.03941702263308051,824,505
232,474,257,548,355,0.9999641,0.45520121230092886,0.02065628970111025,0.43343156929363147,0.005191069604290518,0.011391508485819865,0.0019003504576422894,0.0,0.0,0.07222800015657675,801,519
233,725,241,806,345,0.9999666,0.047919324994988834,0.0021985964603878955,0.5525814233059277,0.18986072924143751,0.009459762728291422,0.05215996445536653,0.0,0.0,0.14582019881360012,688,404
233,475,259,548,352,0.99991536,0.4753717273193758,0.02630215043984705,0.38852398424782214,0.004616078894081495,0.012857025049506345,0.0030751336812015564,0.0,0.0,0.0892539003681656,780,525
234,725,243,803,342,0.9999738,0.06306257645017954,0.0015669202636187673,0.6024228740417633,0.14020289038366368,0.005578746843170329,0.03897867228798333,0.0,0.0,0.1481873197296211,682,390
234,475,258,548,355,0.9999889,0.4295854877006839,0.030656678677046467,0.4284760962470898,0.0037348740825467225,0.010297063763281137,0.0018603437392817831,0.0,0.0,0.09538945579007019,794,514
235,726,244,804,343,0.9999571,0.05271178993381009,0.002660019204317665,0.3815119692007317,0.21791630009190888,0.0074037664054140565,0.034562336598530266,0.0,0.0,0.30323381856528736,616,336
235,475,258,548,355,0.99999154,0.417797161431693,0.028478002738205877,0.4498691357235476,0.0035648411837338368,0.009130800060138193,0.001649322503542799,0.0,0.0,0.08951073635913868,804,512
236,724,237,804,346,0.9999825,0.06046053117870263,0.0015355875027412433,0.5399717178004972,0.10130045723366343,0.005124586249811543,0.042185206634130806,0.0,0.0,0.24942191340045308,695,377
236,470,253,549,354,0.99986327,0.5064377274759938,0.027102480171825982,0.37653116031707606,0.004521729501450028,0.018599562663065287,0.001824045351975437,0.0,0.0,0.06498329451861337,758,539
237,725,237,804,347,0.99995935,0.037819540423369456,0.003197149241088758,0.3541176172362324,0.12527045088397798,0.004350628057864543,0.08576341362998643,0.0,0.0,0.3894812005274804,648,409
237,472,257,547,355,0.99983954,0.5568395508515818,0.0266666200881182,0.32203541660561946,0.004910027830057172,0.014850318171307846,0.0019564205733001213,0.0,0.0,0.0727416458800154,752,520
238,723,237,808,351,0.9999976,0.029557681768609033,0.0034376654303151055,0.2719872519787148,0.14395686591906628,0.0024160667595733397,0.18953689416502215,0.0,0.0,0.35910757397869925,609,424
238,474,260,547,354,0.9998896,0.4818670517423936,0.02367023637058704,0.3962962138388966,0.003648388722162585,0.011625771781770801,0.0019532571536665243,0.0,0.0,0.0809390803905228,782,505
239,723,238,807,353,0.99999857,0.029945128704845947,0.003359806374789018,0.22090696564762338,0.16478689586586492,0.0020512550383892376,0.19646076049484623,0.0,0.0,0.3824891878736413,585,418
239,474,260,547,355,0.99988234,0.44139600693987885,0.03168277078783,0.4024101927903888,0.004900412071518798,0.017420705270858552,0.0026440051608964464,0.0,0.0,0.09954590697862857,781,498
240,723,240,806,352,0.9999963,0.03176522134020606,0.00327564577209575,0.12203002256529669,0.2865915189362798,0.0010875862376251374,0.10610115869260872,0.0,0.0,0.4491488464558878,554,374
240,473,257,546,351,0.99991775,0.44287353434610854,0.053471270690018634,0.3358518529048672,0.008405673622662304,0.013600613839878602,0.005730873478138933,0.0,0.0,0.1400661811183258,735,521
241,722,242,806,353,0.9999964,0.03803777435091702,0.0032438527358675433,0.1617696482282202,0.22045818625679675,0.0009987502422511242,0.10658584851531677,0.0,0.0,0.46890593967063054,597,378
241,472,257,544,351,0.9999435,0.47631906212907604,0.06492105362184447,0.25392867056952617,0.018989826310987796,0.019358667316835398,0.006537136859212385,0.0,0.0,0.15994558319251775,680,535
242,723,241,806,352,0.99999535,0.028768000511970326,0.0031104462339286965,0.16046215703460223,0.2681541212175629,0.0012904962113037821,0.09552262646713981,0.0,0.0,0.4426921523234923,575,369
242,472,257,545,351,0.9999418,0.4710372813605528,0.06970122644802143,0.2608037065372872,0.012640511027141307,0.014160360592091881,0.008098024162317348,0.0,0.0,0.16355888987258804,689,524
243,723,243,806,353,0.99999964,0.03526644483013387,0.0038856329283792944,0.16187534077319277,0.28004742258793947,0.0011681419810552266,0.09693900700029455,0.0,0.0,0.4208180098990048,570,375
243,470,254,546,353,0.9999541,0.48394805852014106,0.05587563768253164,0.2868159275771861,0.0062329686982576845,0.012761148012057764,0.00789411048726487,0.0,0.0,0.14647214902256087,716,520
244,724,242,807,354,0.99999857,0.030006646283835658,0.0034687909273932393,0.1033719600588702,0.35884003843347667,0.0008743661797154228,0.10151887405556467,0.0,0.0,0.4019193240611441,517,369
244,470,255,545,354,0.99997914,0.4854902749424638,0.0687249245959664,0.2675708600861939,0.0077519307035748795,0.012018124880733373,0.007050273654873041,0.0,0.0,0.1513936111361946,702,524
245,723,241,806,353,0.9999993,0.03268711982376048,0.003258905574855259,0.16944821015184264,0.27336454127341775,0.0012194990295429692,0.09458406923216794,0.0,0.0,0.42543765491441293,576,380
245,470,255,545,354,0.9999713,0.4094530275369487,0.060466441243518194,0.3371719661456576,0.0067179993531443286,0.010933503325280678,0.00731536081835954,0.0,0.0,0.167941701577091,727,513
246,724,241,806,352,0.99999976,0.024016144437709278,0.003750878725793428,0.1015070929213525,0.2560618294644073,0.0007795879722816473,0.15326974232150847,0.0,0.0,0.4606147241569474,549,394
246,469,255,545,354,0.99996185,0.4903819557603364,0.04093332337066592,0.29466269589239924,0.006361684836567194,0.00665968988133638,0.006286433045841212,0.0,0.0,0.15471421721285364,727,511
247,724,239,805,351,0.9999962,0.02149221123810489,0.0035753074878471258,0.08265005860506015,0.25506580752388985,0.000602814377391014,0.09051507709897913,0.0,0.0,0.5460987236687278,550,379
247,469,255,543,354,0.99993026,0.4486604018924545,0.047458729896195484,0.2991218754935326,0.008789710321748113,0.008418843679383349,0.007504658779655087,0.0,0.0,0.1800457799370309,699,505
248,724,245,804,347,0.9999933,0.024949558048019214,0.0022865759645844005,0.0836990474607138,0.19425782536991504,0.00038522583733531903,0.17987638689418425,0.0,0.0,0.514545380425248,565,393
248,469,256,543,354,0.99995446,0.4674145798838128,0.03777433627519748,0.34124633901025325,0.003807179788759861,0.0070959905965224035,0.005792914888740389,0.0,0.0,0.13686865955671385,739,505
249,726,240,805,352,0.9999863,0.026839301229129375,0.0037472118025950276,0.08594887780201262,0.22720132970494472,0.0007385131386686413,0.12918803210869484,0.0,0.0,0.5263367342139548,552,388
249,467,256,542,355,0.99998343,0.46083185114451175,0.03821338222041098,0.3542846283956629,0.004220683050850163,0.005401706094448044,0.005782796258082722,0.0,0.0,0.13126495283603343,752,507
250,725,240,807,352,0.9999902,0.028327612610910283,0.0030566912728216557,0.1080145028256777,0.19613204976087253,0.0006730231645870285,0.13298160902048184,0.0,0.0,0.530814511344649,559,395
250,466,259,541,354,0.99996495,0.5096205347171573,0.03377421861978546,0.32877298378154257,0.00433641475167592,0.006471080545816911,0.006457163327266622,0.0,0.0,0.1105676042567552,752,512
251,725,239,808,353,0.9999918,0.021694807902733374,0.0033144348701567654,0.050485511698526955,0.27748445401611505,0.0005977253469393286,0.07892287728821229,0.0,0.0,0.5675001888773162,507,375
251,465,255,541,356,0.99993527,0.4807544118364304,0.026642423276507194,0.38997995824168585,0.0022955587473829724,0.005318373378475976,0.0035119282876552764,0.0,0.0,0.09149734623186233,782,502
252,725,240,807,353,0.99998665,0.021451149763884507,0.0038303796857758997,0.03795164934648664,0.33774499093914234,0.0007171014650202145,0.08582928282977834,0.0,0.0,0.512475445969912,492,365
252,465,256,540,356,0.99983716,0.4205862054231191,0.015075620509519575,0.4585986808179663,0.0021118193743348487,0.002499264007189423,0.0030497178001050477,0.0,0.0,0.09807869206776573,805,496
253,726,240,809,352,0.99999714,0.019911216270590885,0.004251734754917501,0.018827797560066254,0.3365290412040456,0.001369948245341276,0.14704049901160587,0.0,0.0,0.4720697629534326,438,368
253,466,257,540,356,0.99991167,0.38199271266516693,0.012271155126094141,0.519279042556975,0.004206978552377453,0.001515558163379735,0.0022343074965455218,0.0,0.0,0.0785002454394612,823,497
254,730,249,810,353,0.9999981,0.04534186057817885,0.009722567978344036,0.016183381394021517,0.32813310393316614,0.0049163731210619035,0.21670508710989528,0.0,0.0,0.3789976258853323,387,390
254,464,258,540,355,0.99987376,0.3332417972526898,0.00830088777711752,0.5507939076374314,0.003001839878725036,0.001379870131958424,0.003157062004500547,0.0,0.0,0.10012463531757727,826,479
255,727,239,807,351,0.9999864,0.024249881635826843,0.006443060969046876,0.047125082715385805,0.18411883810412447,0.003065591927270548,0.29311928310006474,0.0,0.0,0.4418782615482807,525,422
255,464,261,539,354,0.99997604,0.23993093132869797,0.0085695722486015,0.5937413661739434,0.012398845700902428,0.0013434617049017802,0.003012361049836294,0.0,0.0,0.14100346179311665,813,456
256,730,236,809,348,0.9999708,0.018506237974185376,0.008109056275651689,0.029118252504567288,0.19188393379912713,0.0028399957406242053,0.2062967390324685,0.0,0.0,0.5432457846733758,475,407
256,463,260,539,357,0.99998665,0.18158147753497675,0.006504651454330122,0.6345866156297284,0.012435198435802054,0.0009529943095492525,0.003682293599877034,0.0,0.0,0.16025676903573643,805,454
257,731,232,811,344,0.9999583,0.012859816515365842,0.003688973133822139,0.016599339513312356,0.23160615484763658,0.0007254296075276099,0.1262061523819483,0.0,0.0,0.6083141340003871,459,381
257,463,261,538,356,0.9999733,0.21037168898792794,0.00394208591404411,0.6767324836772517,0.008579086552276679,0.001563793055544575,0.003991099558729211,0.0,0.0,0.09481976225422585,837,451
258,730,229,816,341,0.85830414,0.01850786845767093,0.001823734066422781,0.025065824939509387,0.312100923949739,0.00036786212228960476,0.054182649847752125,0.0,0.0,0.5879511366166162,454,355
258,462,262,538,356,0.9999596,0.16347541592517495,0.004954980891660461,0.6853369162394598,0.015600835619715215,0.0018683751888039484,0.008135352620876573,0.0,0.0,0.12062812351430906,817,443
259,404,346,567,559,0.9309378,0.22728966345853852,0.05862993418149601,0.1266426006454423,0.10115997568637114,0.018619272996628827,0.16924026734560926,0.0,0.0,0.2984182856859139,542,513
259,733,224,818,340,0.9999883,0.01703278911451869,0.002106630947800097,0.02663403756984922,0.2842188187516651,0.0003409695064495912,0.03490041206198919,0.0,0.0,0.6347663420477281,453,344
259,460,261,539,358,0.99996746,0.1937338570743205,0.00767113598267664,0.6147247584359592,0.018771141863652765,0.002419719019260681,0.005234656416616039,0.0,0.0,0.1574447312075142,790,454
260,731,219,824,338,0.9999974,0.027311366965806206,0.0018499310184570581,0.05106450440012984,0.23689194691215837,0.00044147566872763933,0.0354466835767993,0.0,0.0,0.6469940914579215,498,354
260,461,261,538,359,0.99997604,0.22249780885406706,0.007746164787976358,0.6210213980584401,0.020472524954579165,0.0031196438182843973,0.005336950602677938,0.0,0.0,0.11980550892397493,798,453
261,733,217,826,338,0.9999938,0.03197787680491842,0.0018532349370085138,0.07806325651150327,0.26569121896637476,0.0005230525240375373,0.05518804453302797,0.0,0.0,0.5667033157231295,499,350
261,463,265,537,357,0.9999957,0.21699156230860214,0.007619211112284846,0.6189010843077857,0.02840687195893721,0.005921159970183745,0.006311023247985559,0.0,0.0,0.11584908709422086,812,453
262,735,217,826,338,0.999998,0.05254127153687375,0.002347724243615426,0.18527180021407175,0.2489978880071404,0.0010689650395330733,0.12462200525361879,0.0,0.0,0.38515034570514683,530,382
262,462,264,537,358,0.9999937,0.1292456595864282,0.008972663837647249,0.6250747724586413,0.0522843101395192,0.005903567919808481,0.00907691609135869,0.0,0.0,0.1694421099665969,802,435
263,735,214,830,339,0.9999896,0.10123264775439261,0.0034819752860600476,0.34507393788768825,0.11519788189530669,0.0007210923348724483,0.09009519206812346,0.0,0.0,0.3441972727735565,595,414
263,460,263,537,361,0.9999901,0.151837105234082,0.007280001877844453,0.6109360247325615,0.057813633169352126,0.007227107408869363,0.010182354312762706,0.0,0.0,0.15472377326452785,794,440
263,430,607,486,671,0.9215101,0.22464847648385344,0.0650609585086292,0.27358988029357,0.06574934745486583,0.03530560074487925,0.1449786132014491,0.0,0.0,0.19066712331275315,656,569
264,737,216,825,334,0.9999857,0.07309608041039954,0.006003958074194371,0.11456023712988553,0.38922681763353817,0.0006708993349536024,0.06029499222853438,0.0,0.0,0.3561470151884944,463,375
264,464,266,538,360,0.99997747,0.1485080118798427,0.006930441110589241,0.6275706869711056,0.04148543241950097,0.005830347987365868,0.013713283425998082,0.0,0.0,0.15596179620559758,808,456
265,408,350,564,554,0.94147116,0.24332117218564991,0.05965083264985124,0.10743539420173114,0.12386814834619561,0.01674817446345996,0.17715460958185983,0.0,0.0,0.27182166857125234,528,512
265,739,215,829,336,0.9999951,0.07745991961504123,0.0050619898554989445,0.1054862109899922,0.5827582714952596,0.0006273151047783105,0.030051813748788216,0.0,0.0,0.19855447919064154,416,348
265,462,265,539,360,0.9999815,0.0903751502007985,0.015877008866922237,0.48899839649065724,0.10017359527296783,0.009934342734605018,0.026679997121654375,0.0,0.0,0.2679615093123948,728,439
266,408,349,564,555,0.92551786,0.25381589314067204,0.060264972005262554,0.10502474166489753,0.12571707555230074,0.018697668145562233,0.1796594437906063,0.0,0.0,0.2568202057006986,528,521
266,736,218,828,336,0.9999976,0.12317435175127722,0.003872698555662328,0.30678297276670796,0.29708321052372544,0.0007984006970036113,0.040915010218070924,0.0,0.0,0.22737335548755255,543,401
266,463,266,539,360,0.9999945,0.05400435515514246,0.046343638012063856,0.2518976154724844,0.21662422573609252,0.056545509901239084,0.08239727866338425,0.0,0.0,0.2921873770595934,582,459
267,738,216,829,337,0.9999982,0.13357363373801753,0.005768590956903337,0.35793652413819427,0.2615597791750587,0.004029121169237322,0.03817599935384096,0.0,0.0,0.1989563514687479,581,423
267,464,267,536,363,0.9999614,0.06284932651707545,0.04992129914638477,0.3246224748055084,0.17126468931291947,0.052376839092891536,0.07181947517798525,0.0,0.0,0.26714589594723515,603,464
268,737,215,829,337,0.9999994,0.13207174745338213,0.004830753396981721,0.4398772089750701,0.22953778344995027,0.003993708146779974,0.020164979480917243,0.0,0.0,0.16952381909691855,609,421
268,463,267,539,362,0.9999572,0.06972553918671612,0.042027941146355996,0.3181179915947239,0.16070454600885176,0.0502528609830409,0.05965016698633198,0.0,0.0,0.29952095409397933,617,461
269,736,213,830,337,0.9999995,0.11503875201567962,0.004203411537334364,0.378939144724584,0.27823130967646786,0.001802756559362447,0.020539245870692058,0.0,0.0,0.2012453796158796,587,407
269,464,268,539,363,0.99988306,0.07130620042919071,0.03956410377243393,0.35393852786582397,0.12716359184302967,0.039888293442613486,0.06656415164241533,0.0,0.0,0.3015751310044929,635,465
270,735,214,828,336,0.9999989,0.12572632260176475,0.0035625196593384247,0.42447294198723806,0.22776778681279863,0.00135535334294331,0.026623108360681474,0.0,0.0,0.19049196723523532,613,407
270,464,267,539,363,0.9999106,0.0779378777972846,0.03567355086274202,0.4154459489645889,0.10984070476322579,0.03479355162240321,0.06845152301581738,0.0,0.0,0.2578568429739381,682,450
271,734,214,827,335,0.9999994,0.1276538629492856,0.0036142672194755926,0.43506153035305933,0.24024955164779355,0.0017931815831062183,0.026791294185209168,0.0,0.0,0.16483631206207056,608,402
271,463,267,539,363,0.9999126,0.0711477537282146,0.035571906185568776,0.3343391070613398,0.13621324097792445,0.01937980548471502,0.09104145927665443,0.0,0.0,0.3123067272855829,656,439
272,735,213,827,335,0.9999988,0.14051526107670295,0.0043390698502335096,0.5315041881936213,0.13845934796587447,0.0019579926958995667,0.01954392249565759,0.0,0.0,0.16368021772201055,656,414
272,464,267,540,362,0.9997414,0.07722229855756306,0.03166104622160105,0.3622227771083762,0.12276772213433931,0.01436637033669816,0.07126324197336623,0.0,0.0,0.320496543668056,657,437
273,733,212,827,336,0.9999994,0.14040847830437952,0.002864267588619593,0.48231309103332093,0.14890313899087013,0.0008373131699111083,0.022628245153235055,0.0,0.0,0.2020454657596637,630,406
273,465,269,540,363,0.9998363,0.08219204567473974,0.0607790852076867,0.19039362030646734,0.2591182800677995,0.028660113893669004,0.07991009682718339,0.0,0.0,0.2989467580224543,546,426
274,732,210,825,337,0.99999654,0.12457226083724458,0.004568559807717362,0.37508146817381255,0.15983597229360375,0.001453524294005154,0.0836315345126795,0.0,0.0,0.2508566800809371,579,429
274,465,269,540,362,0.9998092,0.09003005854763046,0.0710540632079984,0.2513124328008858,0.20564240063993333,0.03840373427865107,0.10103192850178533,0.0,0.0,0.24252538202311558,572,451
275,733,218,823,336,0.99999976,0.17022311053429542,0.005575895124206633,0.3651241843744237,0.16203213552919712,0.0020129332399912133,0.09931891165973733,0.0,0.0,0.19571282953814864,574,447
275,466,267,541,363,0.99982893,0.07307832551974197,0.04383110545890209,0.277789349150111,0.25979777686674566,0.017195123858840693,0.045569638804166784,0.0,0.0,0.28273868034149185,596,428
276,733,214,823,338,0.9999976,0.16000606721233412,0.006215095174894622,0.3905191204653098,0.10664191994953484,0.0018679457843524708,0.1102621866628687,0.0,0.0,0.22448766475070547,597,459
276,465,269,540,362,0.99983513,0.06513103970117107,0.04739162418546538,0.24817115553803207,0.17094505167551904,0.012226931058583364,0.058937092533036084,0.0,0.0,0.39719710530819297,605,429
277,735,212,825,339,0.99999905,0.16543851071153368,0.007351254454482176,0.24459078553967684,0.2779223153939242,0.0019079234638788576,0.07501408806194332,0.0,0.0,0.2277751223745609,513,416
277,466,269,540,363,0.99975854,0.06013676552165656,0.037165776068185344,0.23345877338880103,0.2315862189586564,0.00907888547088432,0.04624423406200592,0.0,0.0,0.38232934652981043,585,422
278,732,214,825,338,0.9999975,0.17295621017232937,0.008830131629847061,0.29317413766721123,0.15604130490869744,0.0019133448500147441,0.12985710189408078,0.0,0.0,0.23722776887781935,550,450
278,466,269,542,363,0.9999832,0.10044048907571325,0.03966952481054045,0.2827620468972648,0.20212555305141,0.011789923689516675,0.03505014951337576,0.0,0.0,0.32816231296217907,589,423
279,733,214,825,337,0.9999982,0.17432639855159068,0.01623728578207782,0.18385870163569398,0.19464204667015694,0.0026985850573291214,0.1405260929629392,0.0,0.0,0.2877108893402123,488,446
279,467,269,543,362,0.9999846,0.08614777796594425,0.04237977805158121,0.19797508249268175,0.22376419218370944,0.013043840253776291,0.028093920528466956,0.0,0.0,0.40859540852384013,558,417
280,732,213,825,335,0.99999917,0.18630391882132416,0.011918417490598025,0.18909612806317477,0.1351053197569013,0.0011825409569529272,0.15171455549254412,0.0,0.0,0.32467911941850475,506,457
280,467,269,543,362,0.9999957,0.07738309368003736,0.039154321028207095,0.1540229472406636,0.30688795504511884,0.016788538576641192,0.020809436255711012,0.0,0.0,0.3849537081736209,521,408
281,732,219,821,335,0.9999999,0.21942537016542676,0.00900947261255558,0.23024100499286362,0.16216076166702667,0.001083054762947888,0.1296322882320823,0.0,0.0,0.24844804756709715,523,441
281,468,268,543,362,0.9999925,0.04433241611351728,0.05118485254133944,0.09516088877836863,0.4121728905193755,0.01319384314899278,0.013519683097320621,0.0,0.0,0.37043542580108574,487,397
282,426,341,586,559,0.9569371,0.2597497825492319,0.04968286345045439,0.12717450302414204,0.11536654056386005,0.016930918005270794,0.14827357728434953,0.0,0.0,0.2828218151226913,557,504
282,732,220,821,335,1.0,0.20196682503934943,0.007985450441740732,0.28313640165442805,0.0842335385224695,0.0005997201746522427,0.18679103522739576,0.0,0.0,0.2352870289399643,573,490
282,467,265,541,363,0.9999832,0.054589785686312044,0.05602443223448883,0.10102177420726212,0.41659969130214275,0.01066864376018629,0.012172793980848784,0.0,0.0,0.3489228788287592,525,394
283,426,341,584,563,0.9224003,0.24225395647152562,0.05202536599309706,0.14676898553853127,0.10310688499614352,0.021112762155613727,0.14436280566048468,0.0,0.0,0.29036923918460417,555,510
283,732,216,821,337,0.99999726,0.1581663179534203,0.010695248762553566,0.343033609218645,0.09340997715733962,0.001414731134364522,0.1707327353154664,0.0,0.0,0.22254738045821054,613,495
283,467,266,543,362,0.999899,0.06447543218842576,0.07708018291061787,0.09156910351377237,0.3095761246736537,0.010301666358256868,0.007769371866642898,0.0,0.0,0.4392281184886306,498,395
284,731,213,823,337,0.89746714,0.11295833989071725,0.014543768699225298,0.33694669023760243,0.1072065737253785,0.004684952472642417,0.21727585418186773,0.0,0.0,0.20638382079256634,612,506
284,469,265,545,361,0.999998,0.1720154625106622,0.07943431480349245,0.16812633385070105,0.09058876554976023,0.011325440643785016,0.006659186606424723,0.0,0.0,0.47185049603517437,575,434
285,424,340,586,564,0.94246894,0.2585893532843984,0.05319012622251919,0.12876888917730914,0.10266978140667407,0.017906479270659695,0.14979928508700005,0.0,0.0,0.28907608555143943,551,517
285,731,219,821,335,0.9999993,0.12283508891431913,0.00896560617048463,0.5765600993821058,0.08055106075465511,0.008408939747812068,0.05420568394605501,0.0,0.0,0.14847352108456824,660,462
285,468,267,544,361,0.99990404,0.14590119605573126,0.06333553482845268,0.264883862957189,0.04295134707893442,0.002545605522573098,0.008862022810577701,0.0,0.0,0.4715204307465418,632,457
286,424,341,587,570,0.9669271,0.2646193915721886,0.05497094106735968,0.13440220633754646,0.09663562145572024,0.018656006882131395,0.15596543920637126,0.0,0.0,0.27475039347868235,560,518
286,729,222,820,337,0.9999995,0.09457117209011721,0.006794693335021225,0.6178820061278296,0.11360915618006656,0.00800870535885094,0.05526098544638388,0.0,0.0,0.10387328146173058,673,458
286,468,267,543,361,0.9999068,0.1533849660313915,0.06567393876747285,0.26565357591195243,0.050844903171137455,0.003019903967982859,0.010239013296680533,0.0,0.0,0.4511836988533824,622,467
287,428,342,588,566,0.97813135,0.2212273326042829,0.05816288636619822,0.1455738742160921,0.09829750724694176,0.016154014323468264,0.14791712635581628,0.0,0.0,0.3126672588872005,555,508
287,728,226,817,338,0.9999982,0.06894825777779073,0.008317172053002893,0.5709090546552411,0.12620774604962862,0.01135907943377801,0.0729066397077327,0.0,0.0,0.141352050322826,661,451
287,465,263,541,363,0.999977,0.11314017856888822,0.10532138349092948,0.164003805327838,0.11299051876912153,0.008967743426501144,0.011789768866385364,0.0,0.0,0.48378660155033626,567,466
288,427,343,589,566,0.98110974,0.23095830408650528,0.05788766004027998,0.12312727754068659,0.10199916638245417,0.014480065014140574,0.15248892123082533,0.0,0.0,0.3190586057051081,554,505
288,728,230,812,339,0.99999905,0.07324053906437401,0.014881233889852817,0.4358666574033591,0.3097552297636204,0.03633445778808141,0.0333076778158821,0.0,0.0,0.09661420427483018,572,432
288,465,262,542,364,0.99994016,0.13137085022595618,0.12084405838846947,0.12713081396446255,0.10942866555295909,0.006823250961747427,0.010715149045374212,0.0,0.0,0.4936872118610311,531,474
289,430,343,590,565,0.9648505,0.23552995964052148,0.058215346295787666,0.1229380520487913,0.11048017462804946,0.016561912403557286,0.15816070168867838,0.0,0.0,0.29811385329461443,547,511
289,726,230,810,343,0.99999356,0.08927843298936158,0.013378696070769008,0.5043189112734399,0.2346846546537257,0.06374646954807668,0.03455165154069142,0.0,0.0,0.060041183923935676,594,455
289,465,261,541,363,0.99991465,0.14421613292809,0.0944996014616979,0.23862877121439696,0.05689766915625749,0.009705512635278555,0.0068786604204234695,0.0,0.0,0.44917365218385563,602,466
290,428,340,593,567,0.94441146,0.22832235438761464,0.06362207907860638,0.1370371713820416,0.10965061065200034,0.020790878450972456,0.14652412966053044,0.0,0.0,0.2940527763882342,550,506
290,723,234,809,344,0.9999993,0.12029570229076127,0.020940908967136324,0.26659738769198404,0.29628696761758094,0.14569470150680558,0.04973754985502409,0.0,0.0,0.1004467820707077,503,471
290,464,261,543,364,0.9999219,0.2429415597185952,0.120502249079769,0.19719922652765676,0.028722854491637206,0.01115189592066349,0.008143506058362346,0.0,0.0,0.39133870820331595,577,480
291,414,354,563,544,0.98447686,0.17366702660545305,0.04993953500010593,0.1168046133577308,0.10061835385167948,0.015002410691204547,0.19006140317699236,0.0,0.0,0.35390665731683385,525,479
291,724,239,805,345,0.99999154,0.07654141078681681,0.016397562549440303,0.44059377688326445,0.18614123899581222,0.10296566036406764,0.047826294106942654,0.0,0.0,0.12953405631365592,588,462
291,464,261,542,364,0.99992776,0.2799836584914694,0.1301281241413438,0.18702265384200129,0.024259384485590906,0.013125849836562935,0.00812739281465512,0.0,0.0,0.35735293638837656,572,499
292,420,357,564,546,0.9828219,0.21080081634070497,0.0537617292296049,0.1158861387278147,0.1043090769796893,0.015521749102388552,0.18193250013469717,0.0,0.0,0.3177879894851004,541,496
292,725,238,803,345,0.99997735,0.06986451305146173,0.01676790081190841,0.5264768122094157,0.12998485855724345,0.05587462833243523,0.06328915201028776,0.0,0.0,0.1377421350272477,627,479
292,465,263,543,363,0.99996746,0.3200553379956773,0.09644185073982355,0.19241003826546976,0.015474607344772252,0.00601542326166823,0.006013900083586807,0.0,0.0,0.3635888423090021,591,495
293,723,244,802,346,0.99999595,0.04670988214689755,0.009844322160957545,0.6286872882975645,0.1061220734094933,0.01836131588360099,0.06578194619566727,0.0,0.0,0.12449317190581892,689,466
293,466,264,544,362,0.99989307,0.3021879544551112,0.1392555867745619,0.13858469184911543,0.015094855494473796,0.007672227290313689,0.006859768551159992,0.0,0.0,0.390344915585264,547,512
294,722,246,802,348,0.9999974,0.03575834665222416,0.005874047110546819,0.6116116103866287,0.09169913168716368,0.008392017412856383,0.11344944791355588,0.0,0.0,0.13321539883702432,695,472
294,468,265,545,363,0.9999062,0.3544843207598422,0.056785278194166865,0.22769506344572543,0.009802670247721187,0.001935700658979851,0.004473784020673295,0.0,0.0,0.34482318267289114,621,485
295,722,246,801,349,0.99999726,0.026800991071844926,0.0034376817011611276,0.7438519427593427,0.04353682248776882,0.00574175535285476,0.09907602244252295,0.0,0.0,0.07755478418450462,758,511
295,465,262,543,365,0.9999074,0.3494778912220836,0.0653697781424245,0.2634293169648074,0.010921461634820578,0.0037108217798036266,0.0067582699325665595,0.0,0.0,0.3003324603234937,628,509
296,721,243,804,352,0.9999975,0.058953008667334786,0.004578710465450429,0.48020824074434876,0.29691022192075517,0.010445690558169922,0.06749071825309517,0.0,0.0,0.08141340939084575,577,468
296,465,263,542,364,0.99993396,0.283538699216102,0.034897431739349255,0.37329411515344263,0.008630475962681341,0.0023609267087562305,0.006438112819203668,0.0,0.0,0.2908402384004649,689,489
297,721,244,803,352,0.9999974,0.04716080138092416,0.005056087017120471,0.6023115026242273,0.14407560484245094,0.007833627191222195,0.09212814434471982,0.0,0.0,0.10143423259933518,638,493
297,465,262,543,364,0.99996424,0.3826736777529807,0.04764047227339445,0.32546463351096083,0.004928293133256499,0.004410169052438404,0.007364152872380522,0.0,0.0,0.22751860140458857,671,515
